timestamp,iteration,run_mode,frequency_combination,frequencies,frequency_index,num_cores,cores_str,input_arg,application_id,benchmark,variant,time_elapsed,total_energy_consumption,branch_misses,cache_misses,core_combination,platform,avg_temp_before,avg_temp_after,thermal_zone_before0,thermal_zone_before1,thermal_zone_before2,thermal_zone_before3,thermal_zone_before4,thermal_zone_before5,thermal_zone_before6,thermal_zone_before7,frequencies_read,cores,energy_system_j,power_system_w,energy_main_j,power_main_w,energy_cpu_j,power_cpu_w,energy_denver_j,power_denver_w,energy_gpu_j,power_gpu_w,energy_ddr_j,power_ddr_w,thermal_zone0,thermal_zone0_type,thermal_zone1,thermal_zone1_type,thermal_zone2,thermal_zone2_type,thermal_zone3,thermal_zone3_type,thermal_zone4,thermal_zone4_type,thermal_zone5,thermal_zone5_type,thermal_zone6,thermal_zone6_type,thermal_zone7,thermal_zone7_type,cycles,cache_references,context_switches,minor_faults,major_faults,instructions,page_faults
1759362344.0595617,2,sequential,"[11, 11, 11, 11, 11, 11]","[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",11,1,1,MINI_DATASET,35,floyd-warshall,no-variation,0.024114923,1.5979766845703125e-08,104684,543227,1,JetsonTX2,45.2875,45.4125,45.5,45.5,45.0,45.5,42.0,43.5,50.0,45.3,"[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",1,6.17218017578125e-09,0.003236,6.17218017578125e-09,0.003236,7.171630859375e-10,0.000376,2.1305084228515624e-09,0.001117,2.86102294921875e-10,0.00015,5.016326904296875e-10,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.5,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.5,Tdiode_tegra,50.0,PMIC-Die,45.8,thermal-fan-est,40482094,7349177,0,596,0,25069462,596
1759362345.4822958,2,sequential,"[11, 11, 11, 11, 11, 11]","[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",11,1,1,MINI_DATASET,36,nussinov,no-variation,0.017334929,1.265716552734375e-08,97285,542740,1,JetsonTX2,45.28125,45.35,45.5,45.5,45.0,45.5,42.0,43.25,50.0,45.5,"[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",1,4.8980712890625e-09,0.003424,4.8980712890625e-09,0.003424,6.451606750488281e-10,0.000451,1.6250610351562502e-09,0.001136,2.1457672119140624e-10,0.00015,3.762245178222656e-10,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.5,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.5,Tdiode_tegra,50.0,PMIC-Die,45.3,thermal-fan-est,28564545,4711841,0,600,0,23104988,600
1759362346.9259923,2,sequential,"[11, 11, 11, 11, 11, 11]","[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",11,1,1,MINI_DATASET,37,adi,no-variation,0.017818929,1.2205123901367188e-08,99028,543152,1,JetsonTX2,45.2875,45.375,45.5,45.5,45.0,45.5,42.0,43.5,50.0,45.3,"[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",1,4.739284515380859e-09,0.003313,4.739284515380859e-09,0.003313,5.378723144531249e-10,0.000376,1.5978813171386718e-09,0.001117,2.1457672119140624e-10,0.00015,3.762245178222656e-10,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.5,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.5,Tdiode_tegra,50.0,PMIC-Die,45.5,thermal-fan-est,29313078,4676081,0,596,0,23087772,596
1759362348.447695,2,sequential,"[11, 11, 11, 11, 11, 11]","[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",11,1,1,MINI_DATASET,38,fdtd-2d,no-variation,0.017452977,1.3106107711791992e-08,96883,543160,1,JetsonTX2,45.25625,45.375,45.5,45.5,45.0,45.5,42.0,43.25,50.0,45.3,"[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",1,5.0251483917236325e-09,0.003011,5.0251483917236325e-09,0.003011,5.023479461669922e-10,0.000301,1.864194869995117e-09,0.001117,2.503395080566406e-10,0.00015,4.3892860412597656e-10,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.5,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.5,Tdiode_tegra,50.0,PMIC-Die,45.5,thermal-fan-est,28409967,4641046,0,598,0,23013315,598
1759362349.824844,2,sequential,"[11, 11, 11, 11, 11, 11]","[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",11,1,1,MINI_DATASET,39,heat-3d,no-variation,0.017290641,1.3484954833984376e-08,96942,542710,1,JetsonTX2,45.28125,45.40625,45.5,45.5,45.0,45.5,42.0,43.25,50.0,45.5,"[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",1,5.151987075805664e-09,0.003087,5.151987075805664e-09,0.003087,6.275177001953125e-10,0.000376,1.864194869995117e-09,0.001117,2.503395080566406e-10,0.00015,4.3892860412597656e-10,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.5,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.75,Tdiode_tegra,50.0,PMIC-Die,45.5,thermal-fan-est,28373188,4643329,0,596,0,23066080,596
1759362350.4554062,2,sequential,"[11, 11, 11, 11, 11, 11]","[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",11,1,1,MINI_DATASET,40,jacobi-1d,no-variation,0.017025681,1.2904644012451172e-08,96826,542313,1,JetsonTX2,45.34375,45.35,45.5,45.5,45.5,45.5,42.0,43.25,50.0,45.5,"[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",1,5.008220672607422e-09,0.003501,5.008220672607422e-09,0.003501,6.451606750488281e-10,0.000451,1.6522407531738282e-09,0.001155,2.1457672119140624e-10,0.00015,3.762245178222656e-10,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.0,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.5,Tdiode_tegra,50.0,PMIC-Die,45.8,thermal-fan-est,27905400,4553274,0,593,0,22761253,593
1759362351.8063033,2,sequential,"[11, 11, 11, 11, 11, 11]","[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",11,1,1,MINI_DATASET,41,jacobi-2d,no-variation,0.017336401,1.423931121826172e-08,97115,543778,1,JetsonTX2,45.25625,45.325,45.5,45.5,45.0,45.5,42.0,43.25,50.0,45.3,"[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",1,5.529165267944336e-09,0.003313,5.529165267944336e-09,0.003313,6.275177001953125e-10,0.000376,1.864194869995117e-09,0.001117,2.503395080566406e-10,0.00015,4.3892860412597656e-10,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.0,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.5,Tdiode_tegra,50.0,PMIC-Die,45.6,thermal-fan-est,28550900,4678185,0,596,0,23037879,596
1759362352.534389,2,sequential,"[11, 11, 11, 11, 11, 11]","[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",11,1,1,MINI_DATASET,42,seidel-2d,no-variation,0.017749937,1.2552738189697266e-08,99288,542598,1,JetsonTX2,45.25625,45.3875,45.5,45.5,45.0,45.5,42.0,43.25,50.0,45.3,"[2035200, 2035200, 2035200, 2035200, 2035200, 2035200]",1,4.899501800537109e-09,0.003425,4.899501800537109e-09,0.003425,5.378723144531249e-10,0.000376,1.6250610351562502e-09,0.001136,2.1457672119140624e-10,0.00015,3.762245178222656e-10,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.5,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.5,Tdiode_tegra,50.0,PMIC-Die,45.6,thermal-fan-est,29837259,4676239,0,595,0,23246715,595
1759362360.0822508,2,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",prot.20.aa,1,alignment,bin-for-omp-tasks,6.459453013,0.052123252212285996,28338390,1349212,123,JetsonTX2,45.3875,45.3125,45.5,45.5,45.5,45.5,42.0,43.5,50.0,45.6,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",0.020339458701848983,0.003275,0.02033895116186142,0.003275,0.001898669947624206,0.000301,0.006993250729560852,0.001117,0.0009272112607955932,0.00015,0.00162571041059494,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.0,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.5,Tdiode_tegra,50.0,PMIC-Die,45.5,thermal-fan-est,2229349883,746187347,39,6465,0,3128615578,6465
1759362365.133025,2,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",258064,2,fft,bin-omp-tasks,3.186589807,0.032425621520757675,4718434,35921391,123,JetsonTX2,45.35,45.375,45.5,45.5,45.0,45.5,42.0,43.5,50.0,45.8,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",0.012446760855913161,0.00365,0.012427477543592452,0.00365,0.0017180550689697264,0.000526,0.004364232041597366,0.001309,0.0005335699796676635,0.00015,0.0009355260310173035,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.5,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.5,Tdiode_tegra,50.0,PMIC-Die,45.5,thermal-fan-est,1808154713,454344918,115,7982,0,1390102947,7982
1759362367.4974484,2,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",10,3,fib,bin-omp-tasks,0.84235802,0.00919510362768173,2331101,798067,123,JetsonTX2,45.5125,45.375,46.0,46.0,45.0,46.0,42.0,43.5,50.0,45.6,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",0.0035634303441047666,0.003499,0.003582717968940735,0.003537,0.0004230438203811646,0.000451,0.0012030516123771669,0.001175,0.00015358107089996336,0.00015,0.0002692788109779358,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.5,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.5,Tdiode_tegra,50.0,PMIC-Die,45.5,thermal-fan-est,308647294,62328971,70,6394,0,70997893,6394
1759362369.3778756,2,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",input.5,4,floorplan,bin-omp-tasks,0.33379747,0.004434527690172195,675471,908932,123,JetsonTX2,45.5125,45.35,46.0,46.0,45.0,46.0,42.0,43.5,50.0,45.6,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",0.0017336693029403687,0.003386,0.0017336693029403687,0.003386,0.00015411539816856385,0.000301,0.0006016130235195161,0.001175,7.680169343948364e-05,0.00015,0.00013465896916389466,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.5,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.5,Tdiode_tegra,50.0,PMIC-Die,45.3,thermal-fan-est,112280517,32751440,43,6377,0,74555860,6377
1759362371.7925782,2,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",test.input,5,health,bin-omp-tasks,1.074890105,0.008885164110660555,1169267,4486724,123,JetsonTX2,45.575,45.375,46.0,46.0,45.5,46.0,42.0,43.5,50.0,45.6,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",0.0034818726468086245,0.003386,0.0034818726468086245,0.003386,0.00030778686428070066,0.000301,0.0011913197436332703,0.001155,0.00015338215827941893,0.00015,0.00026893005084991457,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.5,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.5,Tdiode_tegra,50.0,PMIC-Die,45.5,thermal-fan-est,368371944,112271540,43,6478,0,288978772,6478
1759362377.754584,2,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",100000,6,concom,bin-omp-tasks,4.486263329,0.041043232144355776,15381794,5199811,123,JetsonTX2,45.375,45.375,45.5,45.5,45.5,45.5,42.0,43.5,50.0,45.5,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",0.015909617356777192,0.003501,0.015909617356777192,0.003501,0.002062049913406372,0.000451,0.005292815624713898,0.001136,0.0006859302520751952,0.00015,0.0011832016406059264,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.5,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.5,Tdiode_tegra,50.0,PMIC-Die,45.5,thermal-fan-est,2184105942,440667397,16146,9881,0,419361521,9881
1759362380.3911428,2,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",knapsack-016.input,7,knapsack,bin-omp-tasks,0.875137639,0.008821804308891297,2499662,827072,123,JetsonTX2,45.375,45.2875,45.5,45.5,45.5,45.5,42.0,43.5,50.0,45.5,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",0.003399886515617371,0.00335,0.003399886515617371,0.00335,0.0004217966389656067,0.000451,0.0011787442340850831,0.001155,0.00015308368206024168,0.00015,0.0002684067225456238,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.0,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.5,Tdiode_tegra,50.0,PMIC-Die,45.3,thermal-fan-est,331441565,67164532,71,6415,0,74732535,6415
1759362387.8865018,2,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",10,8,nqueens,bin-omp-tasks,6.030297472,0.05166218155384064,29431826,4351153,123,JetsonTX2,45.5375,45.35,46.0,46.0,45.0,46.0,42.0,43.5,50.0,45.8,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",0.019707413711547852,0.003162,0.019707413711547852,0.003162,0.0027894363102912902,0.000451,0.006938965349435805,0.001136,0.0009148737788200378,0.00015,0.0016040786921977996,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.5,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.5,Tdiode_tegra,50.0,PMIC-Die,45.3,thermal-fan-est,3402580340,683187573,205,6333,0,597619022,6333
1759362396.5956178,2,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",8388608,9,sort,bin-omp-tasks,7.041245644,0.06501172597026825,102078873,34534722,123,JetsonTX2,45.66875,45.375,46.0,46.0,45.5,46.0,42.0,43.75,50.0,46.1,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",0.02497841411113739,0.003763,0.024977399616718292,0.003763,0.0034729424276351926,0.000526,0.008646196208715437,0.001252,0.0010666247963905333,0.00015,0.0018701488096714018,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.5,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.5,Tdiode_tegra,50.0,PMIC-Die,45.5,thermal-fan-est,3834045349,873235200,135,18239,0,2109888671,18239
1759362399.4802096,2,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",25x25,10,sparselu,bin-for-omp-tasks,1.150900246,0.013714365850448608,2851880,1105716,123,JetsonTX2,45.63125,45.3125,46.0,46.0,45.5,46.0,42.0,43.75,50.0,45.8,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",0.005324571136713028,0.003499,0.005324571136713028,0.003499,0.0006503291857242584,0.000451,0.0017841988062858583,0.001155,0.00022906619310379027,0.00015,0.00040162939190864554,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.0,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.5,Tdiode_tegra,50.0,PMIC-Die,45.5,thermal-fan-est,494577514,132913244,509,6639,0,296210937,6639
1759362401.9089978,2,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",508,11,strassen,bin-omp-tasks,0.840597859,0.009143507028579714,2318518,784340,123,JetsonTX2,45.63125,45.3125,46.0,46.0,45.5,46.0,42.0,43.75,50.0,45.8,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",0.003554771059036255,0.003537,0.003554771059036255,0.003537,0.0004222580976486206,0.000451,0.001189879356145859,0.001175,0.0001532060980796814,0.00015,0.00026862135863304137,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.0,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.5,Tdiode_tegra,50.0,PMIC-Die,45.5,thermal-fan-est,307513733,62403273,47,6495,0,71622612,6495
1759362494.244218,2,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",small.input,12,uts,bin-omp-tasks,90.972471666,0.752283723377466,60638457,20959499,123,JetsonTX2,45.95,45.25625,46.5,46.5,46.0,46.5,42.0,44.0,50.0,46.1,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",0.29233845740103714,0.003349,0.2924145797564983,0.003349,0.02762104609036446,0.000301,0.1023751965079307,0.001155,0.013632364511489864,0.00015,0.023902079110145566,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.0,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.25,Tdiode_tegra,50.0,PMIC-Die,45.3,thermal-fan-est,30793884882,10303571410,60,6912,0,58297365073,6912
1759362495.6501462,2,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",MINI_DATASET,13,gemm,no-variation,0.065394855,5.7845115661621094e-08,93947,542969,123,JetsonTX2,45.63125,45.31875,46.0,46.0,45.5,46.0,42.0,43.75,50.0,45.8,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",2.2617340087890626e-08,0.003388,2.2617340087890626e-08,0.003388,2.0093917846679687e-09,0.000301,7.843971252441406e-09,0.001175,1.0013580322265624e-09,0.00015,1.7557144165039062e-09,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.5,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.25,Tdiode_tegra,50.0,PMIC-Die,45.3,thermal-fan-est,31388959,5835088,3,603,0,32852573,603
1759362496.4357605,2,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",MINI_DATASET,14,gemver,no-variation,0.05057026,5.0186157226562504e-08,68721,553273,123,JetsonTX2,45.63125,45.25625,46.0,46.0,45.5,46.0,42.0,43.75,50.0,45.8,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",1.9603967666625978e-08,0.003575,1.9603967666625978e-08,0.003575,2.0618438720703124e-09,0.000376,6.651639938354493e-09,0.001213,8.225440979003905e-10,0.00015,1.4421939849853515e-09,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.0,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.25,Tdiode_tegra,50.0,PMIC-Die,45.3,thermal-fan-est,28480563,5287532,4,606,0,31247292,606
1759362497.9499822,2,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",MINI_DATASET,15,gesummv,no-variation,0.050793204,5.733704566955566e-08,69155,553939,123,JetsonTX2,45.63125,45.31875,46.0,46.0,45.5,46.0,42.0,43.75,50.0,45.8,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",2.2285938262939453e-08,0.003462,2.2285938262939453e-08,0.003462,2.4204254150390624e-09,0.000376,7.686138153076171e-09,0.001194,9.65595245361328e-10,0.00015,1.6930103302001952e-09,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.5,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.25,Tdiode_tegra,50.0,PMIC-Die,45.3,thermal-fan-est,28325665,5252990,4,604,0,32445351,604
1759362499.371708,2,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",MINI_DATASET,16,symm,no-variation,0.050622388,4.585957527160645e-08,67512,553766,123,JetsonTX2,45.6,45.25625,46.0,46.0,45.5,46.0,42.0,43.5,50.0,45.8,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",1.775050163269043e-08,0.003237,1.775050163269043e-08,0.003237,1.6505718231201173e-09,0.000301,6.443262100219727e-09,0.001175,8.225440979003905e-10,0.00015,1.4421939849853515e-09,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.0,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.25,Tdiode_tegra,50.0,PMIC-Die,45.3,thermal-fan-est,28648853,5404172,4,605,0,33212412,605
1759362500.1005645,2,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",MINI_DATASET,17,syr2k,no-variation,0.038821566,5.207657814025879e-08,43851,532329,123,JetsonTX2,45.44375,45.31875,45.5,45.5,45.5,45.5,42.0,43.75,50.0,45.8,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",2.040863037109375e-08,0.003424,2.040863037109375e-08,0.003424,1.7940998077392577e-09,0.000301,7.003545761108399e-09,0.001175,8.940696716308593e-10,0.00015,1.5676021575927735e-09,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.5,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.25,Tdiode_tegra,50.0,PMIC-Die,45.3,thermal-fan-est,25786841,4835828,5,603,0,35557925,603
1759362501.5221384,2,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",MINI_DATASET,18,syrk,no-variation,0.058717164,5.8198928833007816e-08,73995,527545,123,JetsonTX2,45.56875,45.25625,46.0,46.0,45.5,46.0,42.0,43.75,50.0,45.3,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",2.2603988647460938e-08,0.003386,2.2857666015625e-08,0.003424,2.0093917846679687e-09,0.000301,7.970809936523437e-09,0.001194,1.0013580322265624e-09,0.00015,1.7557144165039062e-09,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.0,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.25,Tdiode_tegra,50.0,PMIC-Die,45.3,thermal-fan-est,28820767,5194917,5,601,0,34501771,601
1759362503.0756843,2,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",MINI_DATASET,19,trmm,no-variation,0.04792479,4.8822164535522464e-08,64762,548729,123,JetsonTX2,45.63125,45.25625,46.0,46.0,45.5,46.0,42.0,43.75,50.0,45.8,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",1.8841028213500976e-08,0.003161,1.8841028213500976e-08,0.003161,1.7940998077392577e-09,0.000301,6.8843364715576175e-09,0.001155,8.940696716308593e-10,0.00015,1.5676021575927735e-09,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.0,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.25,Tdiode_tegra,50.0,PMIC-Die,45.3,thermal-fan-est,27869213,5256999,4,600,0,31585431,600
1759362504.6048768,2,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",MINI_DATASET,20,2mm,no-variation,0.067531717,5.353927612304688e-08,102468,547218,123,JetsonTX2,45.40625,45.25625,45.5,45.5,45.5,45.5,42.0,43.75,50.0,45.5,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",2.059459686279297e-08,0.003085,2.059459686279297e-08,0.003085,2.0093917846679687e-09,0.000301,7.5836181640625e-09,0.001136,1.0013580322265624e-09,0.00015,1.7557144165039062e-09,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.0,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.25,Tdiode_tegra,50.0,PMIC-Die,45.3,thermal-fan-est,32016810,5954310,4,603,0,33832868,603
1759362506.012762,2,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",MINI_DATASET,21,3mm,no-variation,0.063280584,4.643440246582031e-08,92500,538334,123,JetsonTX2,45.3875,45.34375,45.5,45.5,45.5,45.5,42.0,43.5,50.0,45.6,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",1.786994934082031e-08,0.003123,1.786994934082031e-08,0.003123,1.7223358154296874e-09,0.000301,6.608963012695313e-09,0.001155,8.58306884765625e-10,0.00015,1.5048980712890625e-09,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.5,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.25,Tdiode_tegra,50.0,PMIC-Die,45.5,thermal-fan-est,30957088,5857509,5,605,0,33886129,605
1759362507.5750663,2,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",MINI_DATASET,22,atax,no-variation,0.041249596,5.115079879760742e-08,58980,539265,123,JetsonTX2,45.5625,45.28125,46.0,46.0,45.5,46.0,42.0,43.5,50.0,45.5,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",1.9620895385742186e-08,0.003048,1.9620895385742186e-08,0.003048,1.9376277923583986e-09,0.000301,7.312774658203125e-09,0.001136,9.65595245361328e-10,0.00015,1.6930103302001952e-09,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.0,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.25,Tdiode_tegra,50.0,PMIC-Die,45.5,thermal-fan-est,26449571,4867179,5,601,0,32478773,601
1759362509.1239884,2,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",MINI_DATASET,23,bicg,no-variation,0.068626148,5.017232894897461e-08,105568,547317,123,JetsonTX2,45.5125,45.34375,46.0,46.0,45.0,46.0,42.0,43.5,50.0,45.6,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",1.9376277923583986e-08,0.00301,1.9376277923583986e-08,0.00301,1.4483928680419921e-09,0.000225,7.312774658203125e-09,0.001136,9.65595245361328e-10,0.00015,1.6930103302001952e-09,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.5,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.25,Tdiode_tegra,50.0,PMIC-Die,45.5,thermal-fan-est,32281519,5974588,4,604,0,33290760,604
1759362510.9636867,2,sequential,"[0, 0, 0, 0, 0, 0]","[345600, 345600, 345600, 345600, 345600, 345600]",0,3,"1,2,3",MINI_DATASET,24,doitgen,no-variation,0.058454221,5.5747032165527344e-08,69861,522449,123,JetsonTX2,45.41875,45.31875,45.5,45.5,45.5,45.5,42.0,43.75,50.0,45.6,"[345600, 345600, 345600, 345600, 345600, 345600]","1,2,3",2.1796703338623048e-08,0.003386,2.1796703338623048e-08,0.003386,1.931190490722656e-09,0.0003,7.563829421997071e-09,0.001175,9.65595245361328e-10,0.00015,1.6930103302001952e-09,0.000263,45.5,BCPU-therm,45.5,MCPU-therm,45.5,GPU-therm,45.5,PLL-therm,42.0,Tboard_tegra,43.25,Tdiode_tegra,50.0,PMIC-Die,45.3,thermal-fan-est,28276771,5133767,3,601,0,33843520,601
