timestamp,iteration,run_mode,frequency_combination,frequencies,frequency_index,num_cores,cores_str,input_arg,application_id,benchmark,variant,time_elapsed,total_energy_consumption,branch_misses,cache_misses,core_combination,platform,avg_temp_before,avg_temp_after,thermal_zone_before0,thermal_zone_before1,thermal_zone_before10,thermal_zone_before11,thermal_zone_before12,thermal_zone_before13,thermal_zone_before14,thermal_zone_before15,thermal_zone_before16,thermal_zone_before17,thermal_zone_before18,thermal_zone_before19,thermal_zone_before2,thermal_zone_before20,thermal_zone_before21,thermal_zone_before22,thermal_zone_before23,thermal_zone_before24,thermal_zone_before25,thermal_zone_before26,thermal_zone_before27,thermal_zone_before28,thermal_zone_before29,thermal_zone_before3,thermal_zone_before30,thermal_zone_before31,thermal_zone_before32,thermal_zone_before33,thermal_zone_before34,thermal_zone_before35,thermal_zone_before4,thermal_zone_before5,thermal_zone_before6,thermal_zone_before7,thermal_zone_before8,thermal_zone_before9,frequencies_read,cores,energy_batt_j,power_batt_w,energy_usb_j,power_usb_w,energy_wls_j,power_wls_w,energy_hwmon33_j,power_hwmon33_w,energy_hwmon34_j,power_hwmon34_w,thermal_zone0,thermal_zone0_type,thermal_zone1,thermal_zone1_type,thermal_zone10,thermal_zone10_type,thermal_zone11,thermal_zone11_type,thermal_zone12,thermal_zone12_type,thermal_zone13,thermal_zone13_type,thermal_zone14,thermal_zone14_type,thermal_zone15,thermal_zone15_type,thermal_zone16,thermal_zone16_type,thermal_zone17,thermal_zone17_type,thermal_zone18,thermal_zone18_type,thermal_zone19,thermal_zone19_type,thermal_zone2,thermal_zone2_type,thermal_zone20,thermal_zone20_type,thermal_zone21,thermal_zone21_type,thermal_zone22,thermal_zone22_type,thermal_zone23,thermal_zone23_type,thermal_zone24,thermal_zone24_type,thermal_zone25,thermal_zone25_type,thermal_zone26,thermal_zone26_type,thermal_zone27,thermal_zone27_type,thermal_zone28,thermal_zone28_type,thermal_zone29,thermal_zone29_type,thermal_zone3,thermal_zone3_type,thermal_zone30,thermal_zone30_type,thermal_zone31,thermal_zone31_type,thermal_zone32,thermal_zone32_type,thermal_zone33,thermal_zone33_type,thermal_zone34,thermal_zone34_type,thermal_zone35,thermal_zone35_type,thermal_zone4,thermal_zone4_type,thermal_zone5,thermal_zone5_type,thermal_zone6,thermal_zone6_type,thermal_zone7,thermal_zone7_type,thermal_zone8,thermal_zone8_type,thermal_zone9,thermal_zone9_type,cycles,cache_references,branch_instructions,task_clock,context_switches,minor_faults,major_faults,branches,instructions,page_faults,cpu_clock,user,sys
1759350865.9466407,1,parallel,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,3,"1,2,3",input.5,4,floorplan,bin-omp-tasks,0.118333127,0.0015426310619659652,995872,876507,123,RUBIKPi,42.442833333333326,42.28666666666666,37.0,37.0,50.6,51.8,49.4,48.7,49.0,48.3,51.0,48.7,48.7,48.3,0.0,47.5,46.3,45.9,45.5,45.5,45.9,47.9,46.3,44.4,44.8,0.0,45.5,47.5,41.109,42.739,42.494,25.0,0.0,47.9,50.6,52.2,52.6,51.8,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]","1,2,3",1.5410503692855833e-06,2.154544576032,0.0,0.0,0.0,0.0,0.0015410900115966795,2154.6,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,50.6,cpuss0-thermal,51.4,cpuss1-thermal,49.4,cpu4-thermal,48.7,cpu5-thermal,49.0,cpu6-thermal,48.3,cpu7-thermal,49.4,cpu8-thermal,48.3,cpu9-thermal,49.8,cpu10-thermal,48.3,cpu11-thermal,0.0,pm8350c-bcl-lvl0,47.9,aoss1-thermal,45.9,gpuss0-thermal,45.5,gpuss1-thermal,45.1,nspss0-thermal,45.5,nspss1-thermal,45.5,video-thermal,48.3,ddr-thermal,45.5,mdmss0-thermal,43.6,mdmss1-thermal,44.4,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,44.8,mdmss3-thermal,46.7,camera0-thermal,41.358,xo-thermal,42.975,quiet-thermal,42.487,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,48.3,aoss0-thermal,50.6,cpu0-thermal,52.2,cpu1-thermal,52.9,cpu2-thermal,50.6,cpu3-thermal,200726124,25559408,15082643,103.55,50,4935,0,15082643,78988490,4935,103.43,0.045501,0.062593
1759350865.9466407,1,parallel,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,3,"1,2,3",10,3,fib,bin-omp-tasks,0.24684577,0.004627893185897895,977155,813746,123,RUBIKPi,42.07916666666667,42.514833333333335,37.0,37.0,50.2,51.4,50.6,48.7,49.0,47.9,49.0,47.9,48.7,48.3,0.0,47.5,45.9,45.5,45.1,45.1,45.5,47.9,45.5,43.2,44.0,0.0,44.8,47.1,41.103,42.673,42.174,25.0,0.0,47.5,50.2,51.0,51.4,51.0,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]","1,2,3",4.62315110785675e-06,2.154544576032,0.0,0.0,0.0,0.0,0.0046232700347900385,2154.6,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,51.0,cpuss0-thermal,52.2,cpuss1-thermal,49.4,cpu4-thermal,49.0,cpu5-thermal,51.4,cpu6-thermal,49.0,cpu7-thermal,49.8,cpu8-thermal,48.3,cpu9-thermal,50.2,cpu10-thermal,48.7,cpu11-thermal,0.0,pm8350c-bcl-lvl0,47.9,aoss1-thermal,45.9,gpuss0-thermal,45.5,gpuss1-thermal,45.1,nspss0-thermal,45.1,nspss1-thermal,45.9,video-thermal,48.7,ddr-thermal,45.9,mdmss0-thermal,44.0,mdmss1-thermal,44.4,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,44.8,mdmss3-thermal,47.1,camera0-thermal,41.365,xo-thermal,42.969,quiet-thermal,42.5,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,47.9,aoss0-thermal,51.0,cpu0-thermal,52.6,cpu1-thermal,52.9,cpu2-thermal,51.0,cpu3-thermal,181818034,22594941,14108470,94.57,42,4882,1,14108470,73476980,4883,94.25,0.036572,0.06189
1759350865.9466407,1,parallel,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,3,"1,2,3",knapsack-016.input,7,knapsack,bin-omp-tasks,0.155113267,0.004758136698833879,992021,805647,123,RUBIKPi,42.688583333333334,42.49261111111111,37.0,37.0,50.2,51.8,49.4,48.7,49.0,48.3,49.4,48.7,50.2,49.0,0.0,48.3,46.7,45.9,45.9,45.9,46.7,49.0,46.7,44.8,45.5,0.0,45.9,47.9,41.155,42.87,42.864,25.0,0.0,48.3,51.0,52.2,52.9,52.6,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]","1,2,3",4.751870266374349e-06,2.8472554951049998,0.0,0.0,0.0,0.0,0.004753384828567505,2848.163,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,50.6,cpuss0-thermal,51.8,cpuss1-thermal,49.8,cpu4-thermal,49.0,cpu5-thermal,49.0,cpu6-thermal,48.7,cpu7-thermal,51.8,cpu8-thermal,48.7,cpu9-thermal,48.7,cpu10-thermal,48.3,cpu11-thermal,0.0,pm8350c-bcl-lvl0,47.5,aoss1-thermal,45.9,gpuss0-thermal,45.5,gpuss1-thermal,45.1,nspss0-thermal,45.5,nspss1-thermal,45.9,video-thermal,47.9,ddr-thermal,45.9,mdmss0-thermal,43.6,mdmss1-thermal,44.4,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,45.1,mdmss3-thermal,47.5,camera0-thermal,41.358,xo-thermal,42.962,quiet-thermal,42.514,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,47.9,aoss0-thermal,51.0,cpu0-thermal,52.9,cpu1-thermal,54.1,cpu2-thermal,51.8,cpu3-thermal,178308026,23681866,14694915,92.3,49,4897,0,14694915,76753078,4897,92.06,0.050597,0.045381
1759350865.9466407,1,parallel,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,3,"1,2,3",10,8,nqueens,bin-omp-tasks,0.408751265,771.5133216041779,4953395,1368730,123,RUBIKPi,42.51772222222222,42.629416666666664,37.0,37.0,50.6,51.4,49.0,48.7,48.7,47.9,49.8,48.3,49.0,48.3,0.0,47.9,46.7,46.7,45.9,46.3,46.3,48.7,46.7,44.4,45.5,0.0,45.9,47.1,41.136,42.837,42.765,25.0,0.0,48.3,51.0,52.2,52.2,51.4,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]","1,2,3",0.7714957081532068,1.502905599008,0.0,0.0,0.0,0.0,770.7418258960247,1501.4370000000001,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,50.6,cpuss0-thermal,51.8,cpuss1-thermal,51.0,cpu4-thermal,49.0,cpu5-thermal,49.0,cpu6-thermal,48.3,cpu7-thermal,49.4,cpu8-thermal,48.3,cpu9-thermal,48.7,cpu10-thermal,48.7,cpu11-thermal,0.0,pm8350c-bcl-lvl0,47.5,aoss1-thermal,46.3,gpuss0-thermal,45.9,gpuss1-thermal,45.9,nspss0-thermal,45.9,nspss1-thermal,45.9,video-thermal,48.3,ddr-thermal,46.3,mdmss0-thermal,44.0,mdmss1-thermal,45.1,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,45.5,mdmss3-thermal,47.1,camera0-thermal,41.365,xo-thermal,42.995,quiet-thermal,42.699,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,47.9,aoss0-thermal,51.8,cpu0-thermal,53.3,cpu1-thermal,54.5,cpu2-thermal,52.6,cpu3-thermal,790122464,189686730,139140446,404.26,41,4864,0,139140446,662623877,4864,404.1,0.273613,0.133266
1759350865.9466407,1,parallel,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,3,"1,2,3",test.input,5,health,bin-omp-tasks,0.279551645,1524.1895493563363,1961764,2698755,123,RUBIKPi,42.061916666666676,42.723638888888885,37.0,37.0,50.2,51.4,49.0,48.3,48.7,47.9,49.0,48.3,48.7,47.9,0.0,47.5,45.9,45.1,44.8,45.1,45.9,48.3,45.5,43.6,44.4,0.0,44.8,47.1,41.103,42.659,42.167,25.0,0.0,47.5,51.0,51.4,51.4,50.6,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]","1,2,3",1.5226483544058547,1.463105256174,0.0,0.0,0.0,0.0,1522.6669010019305,1464.652,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,50.6,cpuss0-thermal,51.8,cpuss1-thermal,51.4,cpu4-thermal,49.0,cpu5-thermal,49.0,cpu6-thermal,48.3,cpu7-thermal,49.4,cpu8-thermal,48.3,cpu9-thermal,49.4,cpu10-thermal,48.7,cpu11-thermal,0.0,pm8350c-bcl-lvl0,48.3,aoss1-thermal,46.7,gpuss0-thermal,45.9,gpuss1-thermal,46.3,nspss0-thermal,46.3,nspss1-thermal,46.7,video-thermal,48.7,ddr-thermal,46.7,mdmss0-thermal,44.8,mdmss1-thermal,45.1,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,45.9,mdmss3-thermal,47.5,camera0-thermal,41.358,xo-thermal,43.042,quiet-thermal,42.851,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,47.9,aoss0-thermal,51.4,cpu0-thermal,52.6,cpu1-thermal,53.3,cpu2-thermal,51.8,cpu3-thermal,515650489,89834714,55685918,265.33,170,5051,0,55685918,319505459,5051,265.0,0.185928,0.081735
1759350865.9466407,1,parallel,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,3,"1,2,3",prot.20.aa,1,alignment,bin-for-omp-tasks,0.716577434,1528.6432852211954,1342120,896580,123,RUBIKPi,43.48613888888889,42.777138888888885,37.0,37.0,52.2,52.9,51.4,50.2,50.6,49.8,52.9,49.8,50.6,50.2,0.0,49.0,47.5,46.7,46.7,46.7,47.1,49.8,47.5,45.1,45.5,0.0,45.9,48.3,41.241,43.056,43.104,25.0,0.0,49.4,51.8,53.7,54.1,53.7,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]","1,2,3",1.5270913151264587,1.463105256174,0.0,0.0,0.0,0.0,1527.116193906069,1464.652,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,51.4,cpuss0-thermal,51.4,cpuss1-thermal,49.4,cpu4-thermal,49.0,cpu5-thermal,49.4,cpu6-thermal,48.7,cpu7-thermal,51.8,cpu8-thermal,48.7,cpu9-thermal,49.8,cpu10-thermal,49.0,cpu11-thermal,0.0,pm8350c-bcl-lvl0,47.9,aoss1-thermal,46.3,gpuss0-thermal,46.3,gpuss1-thermal,46.3,nspss0-thermal,45.9,nspss1-thermal,46.7,video-thermal,48.7,ddr-thermal,46.3,mdmss0-thermal,44.4,mdmss1-thermal,45.1,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,45.9,mdmss3-thermal,47.5,camera0-thermal,41.371,xo-thermal,43.042,quiet-thermal,42.864,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,48.7,aoss0-thermal,51.4,cpu0-thermal,52.6,cpu1-thermal,53.3,cpu2-thermal,51.8,cpu3-thermal,1903473110,599166216,204256237,973.1,40,5015,0,204256237,3337896036,5015,972.86,0.934011,0.039987
1759350865.9466407,1,parallel,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,3,"1,2,3",508,11,strassen,bin-omp-tasks,0.250435143,1532.1448471495742,934926,762417,123,RUBIKPi,42.40763888888889,42.98788888888889,37.0,37.0,50.2,51.0,49.0,48.3,49.0,48.7,51.0,48.7,49.0,48.3,0.0,47.5,45.9,45.5,45.5,45.9,46.3,48.3,46.3,44.4,44.8,0.0,45.5,47.5,41.109,42.739,42.527,25.0,0.0,48.3,50.6,51.8,52.2,51.8,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]","1,2,3",1.530595966541205,1.463105256174,0.0,0.0,0.0,0.0,1530.614251183033,1464.652,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,51.8,cpuss0-thermal,52.6,cpuss1-thermal,51.0,cpu4-thermal,49.0,cpu5-thermal,51.8,cpu6-thermal,49.0,cpu7-thermal,52.2,cpu8-thermal,49.0,cpu9-thermal,49.8,cpu10-thermal,49.0,cpu11-thermal,0.0,pm8350c-bcl-lvl0,48.3,aoss1-thermal,46.3,gpuss0-thermal,46.3,gpuss1-thermal,45.9,nspss0-thermal,46.3,nspss1-thermal,46.7,video-thermal,49.0,ddr-thermal,46.7,mdmss0-thermal,44.4,mdmss1-thermal,45.1,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,45.9,mdmss3-thermal,47.5,camera0-thermal,41.358,xo-thermal,43.042,quiet-thermal,42.864,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,48.3,aoss0-thermal,51.8,cpu0-thermal,52.9,cpu1-thermal,52.9,cpu2-thermal,51.8,cpu3-thermal,166347617,22110270,13740987,85.86,26,4858,0,13740987,71868706,4858,85.67,0.044692,0.045654
1759350865.9466407,1,parallel,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,3,"1,2,3",100000,6,concom,bin-omp-tasks,0.221330952,5842.8959323745075,1138435,1661061,123,RUBIKPi,42.65749999999999,43.989888888888885,37.0,37.0,50.6,51.8,49.8,49.0,49.0,48.3,49.8,48.7,49.8,49.0,0.0,48.3,46.7,45.9,46.3,45.9,46.7,48.7,46.7,44.8,45.1,0.0,45.9,47.9,41.149,42.87,42.851,25.0,0.0,48.3,50.6,51.8,52.6,51.8,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]","1,2,3",5.836448984413481,1.3278195707359999,0.0,0.0,0.0,0.0,5837.059483390094,1326.432,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,52.9,cpuss0-thermal,54.1,cpuss1-thermal,51.4,cpu4-thermal,50.6,cpu5-thermal,52.2,cpu6-thermal,50.2,cpu7-thermal,51.8,cpu8-thermal,50.6,cpu9-thermal,52.6,cpu10-thermal,51.0,cpu11-thermal,0.0,pm8350c-bcl-lvl0,49.4,aoss1-thermal,47.9,gpuss0-thermal,47.1,gpuss1-thermal,47.5,nspss0-thermal,47.1,nspss1-thermal,47.9,video-thermal,50.2,ddr-thermal,47.5,mdmss0-thermal,45.5,mdmss1-thermal,46.3,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,47.1,mdmss3-thermal,49.0,camera0-thermal,41.443,xo-thermal,43.289,quiet-thermal,43.404,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,50.2,aoss0-thermal,53.3,cpu0-thermal,54.9,cpu1-thermal,54.5,cpu2-thermal,53.7,cpu3-thermal,423228425,43897751,28219211,216.91,41,8365,0,28219211,143103178,8366,216.73,0.170143,0.04966
1759350865.9466407,1,parallel,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,3,"1,2,3",8388608,9,sort,bin-omp-tasks,2.859599467,5604.168221711873,90819123,17329491,123,RUBIKPi,43.951138888888885,43.926,37.0,37.0,53.3,54.1,51.8,51.0,52.2,51.0,52.6,50.6,52.6,51.0,0.0,50.2,47.9,47.1,47.1,47.1,47.5,50.2,47.9,45.1,45.9,0.0,46.7,48.7,41.286,43.159,43.296,25.0,0.0,50.2,52.6,53.7,54.1,53.3,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]","1,2,3",5.597538516283098,1.186913205882,0.0,0.0,0.0,0.0,5598.57068319559,1188.642,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,52.2,cpuss0-thermal,53.3,cpuss1-thermal,56.4,cpu4-thermal,53.7,cpu5-thermal,50.6,cpu6-thermal,49.8,cpu7-thermal,52.6,cpu8-thermal,49.8,cpu9-thermal,50.6,cpu10-thermal,49.8,cpu11-thermal,0.0,pm8350c-bcl-lvl0,49.0,aoss1-thermal,47.9,gpuss0-thermal,47.1,gpuss1-thermal,47.1,nspss0-thermal,47.1,nspss1-thermal,47.9,video-thermal,49.4,ddr-thermal,47.5,mdmss0-thermal,45.9,mdmss1-thermal,45.9,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,46.7,mdmss3-thermal,48.7,camera0-thermal,41.475,xo-thermal,43.302,quiet-thermal,43.459,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,49.4,aoss0-thermal,52.2,cpu0-thermal,53.7,cpu1-thermal,54.1,cpu2-thermal,55.7,cpu3-thermal,5011124311,355193675,461619891,2559.9,43,5968,0,461619891,2059889973,5968,2559.66,2.462835,0.083994
1759350865.9466407,1,parallel,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,3,"1,2,3",MINI_DATASET,14,gemver,no-variation,2.444980783,8282.911627297402,31851,30837,123,RUBIKPi,42.19708333333333,45.12424999999999,37.0,37.0,50.2,51.0,49.0,48.7,49.4,48.3,51.0,48.7,49.4,48.7,0.0,47.5,46.3,45.9,45.5,45.9,46.3,48.3,46.3,44.0,44.8,0.0,45.5,47.1,41.116,42.752,42.527,25.0,0.0,47.9,49.4,49.8,49.4,49.4,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]","1,2,3",8.103672162296284,1.067591150325,0.0,0.0,0.0,0.0,8274.807955135106,1066.56,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,55.3,cpuss0-thermal,56.8,cpuss1-thermal,56.4,cpu4-thermal,54.1,cpu5-thermal,54.1,cpu6-thermal,52.6,cpu7-thermal,54.9,cpu8-thermal,52.2,cpu9-thermal,52.9,cpu10-thermal,51.8,cpu11-thermal,0.0,pm8350c-bcl-lvl0,50.6,aoss1-thermal,48.7,gpuss0-thermal,47.5,gpuss1-thermal,47.5,nspss0-thermal,47.5,nspss1-thermal,48.3,video-thermal,51.4,ddr-thermal,48.3,mdmss0-thermal,45.9,mdmss1-thermal,46.7,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,47.1,mdmss3-thermal,49.8,camera0-thermal,41.566,xo-thermal,43.472,quiet-thermal,43.635,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,51.4,aoss0-thermal,54.5,cpu0-thermal,56.1,cpu1-thermal,56.8,cpu2-thermal,57.6,cpu3-thermal,32935923,7321250,9485206,17.11,9,607,0,9485206,37836317,607,17.04,0.015152,0.00339
1759350865.9466407,1,parallel,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,3,"1,2,3",MINI_DATASET,22,atax,no-variation,4.081126169,8498.882291319402,33664,31333,123,RUBIKPi,43.59811111111111,45.124472222222224,37.0,37.0,52.6,53.3,51.4,50.2,52.9,50.2,52.2,50.6,52.2,50.2,0.0,49.0,47.5,46.7,46.3,46.7,47.5,49.8,47.5,45.1,45.9,0.0,46.7,48.7,41.28,43.118,43.234,25.0,0.0,49.8,52.6,53.3,52.2,51.8,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]","1,2,3",8.531677541764685,1.067591150325,0.0,0.0,0.0,0.0,8490.350613777637,1066.56,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,55.3,cpuss0-thermal,56.8,cpuss1-thermal,55.7,cpu4-thermal,54.5,cpu5-thermal,54.9,cpu6-thermal,52.9,cpu7-thermal,56.1,cpu8-thermal,52.2,cpu9-thermal,52.9,cpu10-thermal,51.8,cpu11-thermal,0.0,pm8350c-bcl-lvl0,50.6,aoss1-thermal,48.7,gpuss0-thermal,47.9,gpuss1-thermal,47.9,nspss0-thermal,47.1,nspss1-thermal,48.3,video-thermal,51.4,ddr-thermal,48.3,mdmss0-thermal,45.5,mdmss1-thermal,46.3,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,47.1,mdmss3-thermal,49.8,camera0-thermal,41.553,xo-thermal,43.486,quiet-thermal,43.642,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,51.4,aoss0-thermal,54.5,cpu0-thermal,56.4,cpu1-thermal,56.1,cpu2-thermal,56.4,cpu3-thermal,36413131,7928677,10686866,18.95,11,603,0,10686866,41471229,603,18.87,0.010511,0.010265
1759350865.9466407,1,parallel,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,3,"1,2,3",MINI_DATASET,21,3mm,no-variation,2.421069259,8515.018686660034,32337,30257,123,RUBIKPi,43.50902777777778,45.11633333333333,37.0,37.0,52.2,52.9,51.4,50.6,51.4,50.2,52.9,50.2,51.0,50.2,0.0,49.0,47.5,47.1,46.7,46.7,47.1,49.8,47.1,45.1,45.9,0.0,46.7,48.3,41.273,43.118,43.234,25.0,0.0,49.8,52.6,53.3,52.2,51.8,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]","1,2,3",8.548013883096068,1.067591150325,0.0,0.0,0.0,0.0,8506.470672776939,1066.56,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,55.3,cpuss0-thermal,56.4,cpuss1-thermal,54.9,cpu4-thermal,53.7,cpu5-thermal,56.1,cpu6-thermal,53.3,cpu7-thermal,54.5,cpu8-thermal,52.2,cpu9-thermal,53.7,cpu10-thermal,52.2,cpu11-thermal,0.0,pm8350c-bcl-lvl0,51.0,aoss1-thermal,48.7,gpuss0-thermal,47.5,gpuss1-thermal,47.5,nspss0-thermal,47.5,nspss1-thermal,48.3,video-thermal,51.4,ddr-thermal,48.3,mdmss0-thermal,45.9,mdmss1-thermal,46.3,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,47.5,mdmss3-thermal,49.8,camera0-thermal,41.56,xo-thermal,43.486,quiet-thermal,43.642,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,51.4,aoss0-thermal,54.5,cpu0-thermal,56.1,cpu1-thermal,56.1,cpu2-thermal,56.4,cpu3-thermal,34277687,7340526,9494909,17.8,9,602,0,9494909,37903360,602,17.73,0.015951,0.003991
1759350865.9466407,1,parallel,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,3,"1,2,3",MINI_DATASET,20,2mm,no-variation,4.088076196,8536.655174846164,32132,29910,123,RUBIKPi,42.263166666666656,44.921888888888894,37.0,37.0,50.2,51.0,49.0,48.7,50.6,48.7,49.0,48.3,48.7,48.7,0.0,47.9,46.3,45.9,45.9,45.9,46.3,48.3,45.9,44.4,45.1,0.0,45.5,47.5,41.109,42.745,42.52,25.0,0.0,47.5,50.6,50.6,49.8,49.8,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]","1,2,3",8.529675404539997,1.067591150325,0.0,0.0,0.0,0.0,8528.125499441625,1066.56,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,54.9,cpuss0-thermal,56.1,cpuss1-thermal,55.3,cpu4-thermal,53.3,cpu5-thermal,53.7,cpu6-thermal,52.6,cpu7-thermal,53.7,cpu8-thermal,52.6,cpu9-thermal,52.9,cpu10-thermal,51.8,cpu11-thermal,0.0,pm8350c-bcl-lvl0,51.0,aoss1-thermal,48.7,gpuss0-thermal,47.5,gpuss1-thermal,47.5,nspss0-thermal,47.5,nspss1-thermal,48.3,video-thermal,51.4,ddr-thermal,48.3,mdmss0-thermal,45.5,mdmss1-thermal,46.7,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,47.5,mdmss3-thermal,49.8,camera0-thermal,41.56,xo-thermal,43.486,quiet-thermal,43.642,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,51.4,aoss0-thermal,54.1,cpu0-thermal,55.7,cpu1-thermal,55.3,cpu2-thermal,56.4,cpu3-thermal,35866944,7927400,10690936,18.66,11,600,0,10690936,41471893,600,18.58,0.017002,0.003394
